interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,region,planned_outages_mw,maintenance_outages_mw,forced_outages_mw,total_outages_mw
2017-06-29 00:00:00-04:00,2017-06-29 04:00:00+00:00,2017-06-30 00:00:00-04:00,2017-06-30 04:00:00+00:00,2017-06-29 00:00:00-04:00,2017-06-29 04:00:00+00:00,PJM RTO,32,7731,6034,13797
2017-06-29 00:00:00-04:00,2017-06-29 04:00:00+00:00,2017-06-30 00:00:00-04:00,2017-06-30 04:00:00+00:00,2017-06-29 00:00:00-04:00,2017-06-29 04:00:00+00:00,Western,32,4117,4826,8975
2017-06-30 00:00:00-04:00,2017-06-30 04:00:00+00:00,2017-07-01 00:00:00-04:00,2017-07-01 04:00:00+00:00,2017-06-30 00:00:00-04:00,2017-06-30 04:00:00+00:00,Mid Atlantic - Dominion,0,2806,1021,3827
2017-06-30 00:00:00-04:00,2017-06-30 04:00:00+00:00,2017-07-01 00:00:00-04:00,2017-07-01 04:00:00+00:00,2017-06-30 00:00:00-04:00,2017-06-30 04:00:00+00:00,PJM RTO,32,6973,5562,12567
2017-06-30 00:00:00-04:00,2017-06-30 04:00:00+00:00,2017-07-01 00:00:00-04:00,2017-07-01 04:00:00+00:00,2017-06-30 00:00:00-04:00,2017-06-30 04:00:00+00:00,Western,32,4167,4541,8740
2017-07-01 00:00:00-04:00,2017-07-01 04:00:00+00:00,2017-07-02 00:00:00-04:00,2017-07-02 04:00:00+00:00,2017-07-01 00:00:00-04:00,2017-07-01 04:00:00+00:00,Mid Atlantic - Dominion,0,3385,1051,4436
2017-07-01 00:00:00-04:00,2017-07-01 04:00:00+00:00,2017-07-02 00:00:00-04:00,2017-07-02 04:00:00+00:00,2017-07-01 00:00:00-04:00,2017-07-01 04:00:00+00:00,PJM RTO,32,7205,5152,12389
2017-07-01 00:00:00-04:00,2017-07-01 04:00:00+00:00,2017-07-02 00:00:00-04:00,2017-07-02 04:00:00+00:00,2017-07-01 00:00:00-04:00,2017-07-01 04:00:00+00:00,Western,32,3820,4101,7953
2017-07-02 00:00:00-04:00,2017-07-02 04:00:00+00:00,2017-07-03 00:00:00-04:00,2017-07-03 04:00:00+00:00,2017-07-02 00:00:00-04:00,2017-07-02 04:00:00+00:00,Mid Atlantic - Dominion,0,1658,1726,3384
2017-07-02 00:00:00-04:00,2017-07-02 04:00:00+00:00,2017-07-03 00:00:00-04:00,2017-07-03 04:00:00+00:00,2017-07-02 00:00:00-04:00,2017-07-02 04:00:00+00:00,PJM RTO,32,8301,7461,15794
2017-07-02 00:00:00-04:00,2017-07-02 04:00:00+00:00,2017-07-03 00:00:00-04:00,2017-07-03 04:00:00+00:00,2017-07-02 00:00:00-04:00,2017-07-02 04:00:00+00:00,Western,32,6643,5735,12410
2017-07-03 00:00:00-04:00,2017-07-03 04:00:00+00:00,2017-07-04 00:00:00-04:00,2017-07-04 04:00:00+00:00,2017-07-03 00:00:00-04:00,2017-07-03 04:00:00+00:00,Mid Atlantic - Dominion,0,1330,2436,3766
2017-07-03 00:00:00-04:00,2017-07-03 04:00:00+00:00,2017-07-04 00:00:00-04:00,2017-07-04 04:00:00+00:00,2017-07-03 00:00:00-04:00,2017-07-03 04:00:00+00:00,PJM RTO,32,8537,8567,17136
2017-07-03 00:00:00-04:00,2017-07-03 04:00:00+00:00,2017-07-04 00:00:00-04:00,2017-07-04 04:00:00+00:00,2017-07-03 00:00:00-04:00,2017-07-03 04:00:00+00:00,Western,32,7207,6131,13370
2017-07-04 00:00:00-04:00,2017-07-04 04:00:00+00:00,2017-07-05 00:00:00-04:00,2017-07-05 04:00:00+00:00,2017-07-04 00:00:00-04:00,2017-07-04 04:00:00+00:00,Mid Atlantic - Dominion,0,1270,2839,4109
2017-07-04 00:00:00-04:00,2017-07-04 04:00:00+00:00,2017-07-05 00:00:00-04:00,2017-07-05 04:00:00+00:00,2017-07-04 00:00:00-04:00,2017-07-04 04:00:00+00:00,PJM RTO,13,7861,7915,15789
2017-07-04 00:00:00-04:00,2017-07-04 04:00:00+00:00,2017-07-05 00:00:00-04:00,2017-07-05 04:00:00+00:00,2017-07-04 00:00:00-04:00,2017-07-04 04:00:00+00:00,Western,13,6591,5076,11680
2017-07-05 00:00:00-04:00,2017-07-05 04:00:00+00:00,2017-07-06 00:00:00-04:00,2017-07-06 04:00:00+00:00,2017-07-05 00:00:00-04:00,2017-07-05 04:00:00+00:00,Mid Atlantic - Dominion,0,1377,2162,3539
2017-07-05 00:00:00-04:00,2017-07-05 04:00:00+00:00,2017-07-06 00:00:00-04:00,2017-07-06 04:00:00+00:00,2017-07-05 00:00:00-04:00,2017-07-05 04:00:00+00:00,PJM RTO,13,6140,6764,12917
2017-07-05 00:00:00-04:00,2017-07-05 04:00:00+00:00,2017-07-06 00:00:00-04:00,2017-07-06 04:00:00+00:00,2017-07-05 00:00:00-04:00,2017-07-05 04:00:00+00:00,Western,13,4763,4602,9378
2017-07-06 00:00:00-04:00,2017-07-06 04:00:00+00:00,2017-07-07 00:00:00-04:00,2017-07-07 04:00:00+00:00,2017-07-06 00:00:00-04:00,2017-07-06 04:00:00+00:00,Mid Atlantic - Dominion,0,2855,2782,5637
2017-07-06 00:00:00-04:00,2017-07-06 04:00:00+00:00,2017-07-07 00:00:00-04:00,2017-07-07 04:00:00+00:00,2017-07-06 00:00:00-04:00,2017-07-06 04:00:00+00:00,PJM RTO,13,5715,6264,11992
2017-07-06 00:00:00-04:00,2017-07-06 04:00:00+00:00,2017-07-07 00:00:00-04:00,2017-07-07 04:00:00+00:00,2017-07-06 00:00:00-04:00,2017-07-06 04:00:00+00:00,Western,13,2860,3482,6355
2017-07-07 00:00:00-04:00,2017-07-07 04:00:00+00:00,2017-07-08 00:00:00-04:00,2017-07-08 04:00:00+00:00,2017-07-07 00:00:00-04:00,2017-07-07 04:00:00+00:00,Mid Atlantic - Dominion,0,3075,2825,5900
2017-07-07 00:00:00-04:00,2017-07-07 04:00:00+00:00,2017-07-08 00:00:00-04:00,2017-07-08 04:00:00+00:00,2017-07-07 00:00:00-04:00,2017-07-07 04:00:00+00:00,PJM RTO,13,4905,5859,10777
2017-07-07 00:00:00-04:00,2017-07-07 04:00:00+00:00,2017-07-08 00:00:00-04:00,2017-07-08 04:00:00+00:00,2017-07-07 00:00:00-04:00,2017-07-07 04:00:00+00:00,Western,13,1830,3034,4877
